116.345926635511,39.9392795905719,0
116.3458953948384,39.93947700141043,0 
116.3458655068899,39.93965494139427,0 
116.3458420686988,39.93982144805831,0 
116.3458321768583,39.9400241544141,0 
116.3457905438479,39.94024536429151,0 
116.3457525084299,39.94042557488839,0 
116.3457204218754,39.940602042059,0 
116.3456927893615,39.94078853669269,0 
116.3456465623011,39.94096444676455,0 
116.3456288990308,39.94112228782345,0 
116.3456431043944,39.94122501024111,0 
116.3456607923055,39.94135891662963,0 
116.3456700680483,39.94147988144899,0 
116.3456853825154,39.9415821984861,0 
116.3457035559703,39.94168756073614,0 
116.3457177715682,39.9417832081787,0 
116.3457182452655,39.9419027535205,0 
116.3457043605283,39.94201474255822,0 
116.3456822971626,39.9421087495282,0 
116.3456457637012,39.94223211947666,0 
116.3455895797508,39.9423324072652,0 
116.3455608430533,39.94239894938591,0 
116.3455145407806,39.94246875906858,0 
116.3454412997539,39.9425280208104,0 
116.3453587021303,39.9426011766393,0 
116.3453239171637,39.94264098393775,0 
116.3452476959862,39.94269513951804,0 
116.3451780256976,39.94273979835049,0 
116.3451014305454,39.94277854122015,0 
116.3450289710792,39.94280525821633,0 
116.344936443654,39.94284772664793,0 
116.3448361416969,39.94287513055139,0 
116.3447314325071,39.94290799202994,0 
116.3446016785843,39.94294428688154,0 
116.3445311103673,39.94296535697466,0 
116.3444457471729,39.94299127806928,0 
116.3443379299785,39.94302723307544,0 
116.3442182465301,39.94305077230425,0 
116.3441551077355,39.94307717033117,0 
116.3441160266788,39.94309604333386,0 
116.3440807849766,39.94311578206377,0 
116.3440455356506,39.94315587490909,0 
116.3440166441421,39.94322403301631,0 
116.3439931596552,39.94329430494354,0 
116.3439697797025,39.94336100886783,0 
116.3439446201228,39.94343954853857,0 
116.3439240545208,39.94351316554008,0 
116.3439036689857,39.94357923315587,0 
116.3438781559187,39.94365896382018,0 
116.3438461996882,39.94373712425578,0 
116.3438066724245,39.94384437161897,0 
116.3437871008914,39.94391773079246,0 
116.3437766755544,39.94400660712714,0 
116.3437444880643,39.94408554674327,0 
116.3436837837795,39.94416498675008,0 
116.3436176969083,39.94423818940179,0 
116.3435825800466,39.94431481277591,0 
116.3435810738438,39.94432423049231,0 
116.3435312068524,39.94444968661984,0 
116.3435055028583,39.94454984279452,0 
116.3434985449557,39.94464708169516,0 
116.3434959268046,39.94472358041782,0 
116.3434676394425,39.94481774456157,0 
116.3434385690289,39.94489786049402,0 
116.3434443272998,39.94497345823056,0 
116.3434143182329,39.94504227201859,0 
116.3433952163863,39.9451073445637,0 
116.3433793219558,39.94519905513738,0 
116.3433590815538,39.94528408350374,0 
116.3433432886358,39.94538396624456,0 
116.3433275433393,39.94545826109593,0 
116.3433053570733,39.94553700753687,0 
116.3432799469359,39.94563283347735,0 
116.3432486102567,39.94573604780946,0 
116.3432257632702,39.94580854842376,0 
116.343230769186,39.94588301653231,0 
116.3432087118993,39.94594555419921,0 
116.3431991262231,39.9460132455849,0 
116.3431699738629,39.94615834935711,0 
116.343133437776,39.9462730978705,0 
116.3431016641715,39.94640311499821,0 
116.3430716100892,39.94656075785546,0 
116.3429974441616,39.94677161966985,0 
116.342967782766,39.94692471711219,0 
116.3429365450698,39.94705357713076,0 
116.3429041756272,39.94719450868026,0 
116.3428560981912,39.94732277556068,0 
116.34277632823,39.94752192038877,0 
116.3427593694367,39.94768582730042,0 
116.3427344910867,39.94774259600383,0 
